	AD1X24b	AD1X24c	AD1X24d	AD1X7a	AD1X7b	AD1X7c	AD1Y24b	AD1Y24c	AD1Y24d	AD1Y7a	AD1Y7c	AD1Y7d	AD8X24b	AD8X24c	AD8X24d	AD8X7a	AD8X7b	AD8X7c	AD8Y24a	AD8Y24b	AD8Y24c	AD8Y7a	AD8Y7c	AD8Y7d
OG0005887	0.0478718	0.124399	0.0718698	-0.0645558	0.000411647	0.0880753	-0.0795815	0.0147129	0.088193	-0.013355	-0.234324	-0.0437171	0.0427328	0.0914962	-0.0354598	-0.115666	-0.155702	-0.208951	0.349567	0.300955	0.21552	0.0318398	-0.113646	-0.402685
OG0005888	0.0674081	0.0922995	0.144637	0.381306	0.347701	0.214773	-0.494046	-0.471164	-0.612618	0.0569341	0.108056	0.164712	-0.219099	-0.174827	-0.475615	0.401628	0.583697	0.32709	-0.724108	-0.224378	-0.128508	0.235979	0.215682	0.18246
OG0005889	0.169047	0.0668435	0.122242	0.09442	0.186479	0.0178503	-0.289362	-0.295162	-0.120054	0.128256	-0.0730392	-0.00752063	-0.0984791	-0.237547	-0.245053	0.125456	0.317687	0.234245	-0.276557	-0.0424588	-0.196256	0.197369	0.0909267	0.130667
OG0005890	-0.153509	0.106111	-0.0862137	-0.0576231	-0.216038	-0.0202621	0.127074	-0.141524	0.140517	0.309028	-0.0758488	0.0682895	-0.0452003	0.375318	-0.323765	0.608796	0.380345	-0.158835	-0.440583	-0.358154	-0.356259	0.0950892	0.158096	0.0651534
OG0005891	0.50816	0.358429	0.277534	0.0296052	0.0314172	0.0667452	-0.166553	-0.410674	-0.346424	-0.13258	-0.110402	-0.105257	0.350983	0.680181	0.316117	-0.229379	-0.542507	-0.0959989	0.519122	-0.103882	-0.0964794	-0.447296	-0.237268	-0.113593
OG0005892	-0.154884	-0.181483	-0.135589	0.232776	-0.187058	-0.0919505	-0.0263634	-0.114789	-0.478643	0.191183	0.398648	0.548152	-0.364803	-0.305647	-0.45446	0.21619	0.257461	0.108987	-0.419624	0.00423318	0.409501	0.246966	0.0945048	0.206691
OG0005893	0.0696996	0.038855	-0.0244427	-0.038452	0.0832995	0.0445283	-0.011522	0.0424836	0.0741263	0.0307023	-0.16647	-0.142808	0.131932	-0.0396053	0.005551	0.17084	0.144088	0.220953	-0.346955	-0.28407	-0.215592	0.102631	0.0186066	0.0916202
OG0005894	-0.0434245	-0.0770591	-0.202216	-0.22423	-0.366238	-0.148484	0.418905	0.407659	0.311891	-0.152957	0.00414331	0.0720107	-0.036798	0.110134	-0.133781	-0.0416265	0.111507	-0.0891909	0.0156647	0.105852	-0.138211	-0.0248746	0.0905735	0.0307519
OG0005895	0.133012	0.106656	0.412527	-0.156463	-0.188893	-0.0956404	0.208052	0.212608	0.330985	-0.283502	-0.344409	-0.334935	-0.367349	-0.402272	-0.362069	-0.220546	0.158031	0.0777882	0.125877	0.487086	0.863158	-0.0208634	-0.24438	-0.0944609
OG0005896	0.0286954	-0.0667208	0.270009	0.408086	0.0308984	-0.0101536	-0.398385	-0.504641	-0.663908	0.0606158	0.332871	0.512632	-0.354432	-0.361106	-0.187237	0.221045	0.504175	0.243062	-0.462494	-0.208855	0.474681	0.0594412	-0.00424849	0.075968
OG0005898	0.315766	-0.122034	-0.151427	-0.107655	0.133798	-0.281469	-0.179872	0.25038	0.286215	0.0221975	0.0749535	-0.240852	0.156068	0.117655	-0.0263942	0.225299	0.143938	-0.049435	-0.1089	-0.152972	-0.136643	-0.0333388	0.000697719	-0.135974
OG0005899	0.101917	0.219608	0.334651	0.188985	0.285052	0.20103	-0.34915	-0.474104	-0.308782	-0.056278	-0.0317446	-0.111184	-0.258515	-0.279432	-0.469937	0.301969	0.55556	0.281289	-0.6552	0.0318882	0.0704382	0.321406	0.010807	0.0897258
OG0005900	-0.104855	0.0410121	0.178131	0.12762	0.0891298	0.00249593	-0.125461	-0.0352669	0.0923022	0.0144416	-0.180859	-0.0986901	-0.0647311	-0.0919314	0.0643314	-0.0763909	0.0397695	-0.022927	0.0534531	0.0663125	0.227201	0.00520213	-0.0892813	-0.111008
OG0005901	0.231714	0.308311	0.371622	0.0165332	-0.0877474	-0.12668	-0.192369	-0.0791996	-0.126776	-0.0565879	-0.151397	-0.107423	-0.379254	-0.282549	-0.622609	0.0492658	0.753168	0.0161107	-0.213985	0.244595	0.197862	0.200407	0.0351814	0.00180601
OG0005903	0.0911266	0.216867	0.0830387	0.0427897	0.19937	0.188617	-0.106379	-0.149977	-0.153673	-0.0199149	-0.283795	-0.108071	0.276675	0.247727	-0.00397798	-0.0675555	0.0591479	-0.187327	0.131304	0.0489859	-0.414503	0.0940803	-0.122677	-0.0618797
OG0005904	-0.127627	-0.00206173	-0.0433619	0.110001	0.215921	0.233328	-0.140918	-0.147542	-0.0758201	0.0862619	-0.0502514	-0.0579305	-0.0456591	-0.228987	-0.279304	0.197529	0.341426	0.213497	-0.448833	-0.124752	-0.228615	0.230389	0.193947	0.17936
OG0005905	-0.423233	-0.361936	-0.240283	-0.339458	-0.196825	-0.337043	0.207025	0.528231	0.241602	0.307805	0.223979	0.390136	-0.0579207	0.0345568	-0.10693	-0.145364	0.0616532	-0.0781678	-0.106727	0.0520509	-0.0552742	0.103992	0.251656	0.0464749
OG0005906	-0.0604538	0.0062179	0.226227	-0.151291	-0.402278	-0.179622	0.255996	0.311876	0.550979	-0.1638	-0.301928	-0.0919225	-0.151497	-0.190476	-0.0636853	-0.425564	0.0701603	0.0926006	0.241173	0.358535	0.405771	-0.0768424	-0.1884	-0.0717757
OG0005907	0.112195	0.181782	0.0594221	0.0700116	-0.0704022	0.069405	-0.0704022	-0.0704022	-0.0704022	-0.0704022	-0.0704022	-0.0704022	-0.124625	-0.116058	-0.1977	0.130081	0.362223	0.0618989	0.0342056	-0.202087	0.113923	-0.0540032	-0.184334	0.176476
OG0005909	-1.74297	-1.69934	-1.35569	-1.64474	-1.72647	-1.60277	1.85886	1.86475	1.91248	1.38303	1.33524	1.41762	-1.47185	-1.2307	-1.21428	-1.28597	-1.29695	-1.22437	1.78133	1.7856	2.04077	0.637731	0.750939	0.727746
OG0005910	0.464888	0.167572	0.455769	-0.449637	-0.728384	-0.344338	0.729547	0.47332	0.652708	-0.493858	-0.460235	-0.467353	0.177144	0.362138	0.204718	-0.922747	-0.65051	-0.326478	1.14866	0.692948	0.776457	-0.303107	-0.506739	-0.652488
OG0005911	-0.242412	-0.255106	-0.482145	-0.125327	-0.0380578	-0.23227	0.334521	0.330075	0.62465	0.113748	-0.142412	0.114735	-0.00511841	0.0749901	-0.064794	-0.258686	-0.539107	-0.446676	0.777215	0.472808	0.192912	-0.0995717	-0.0859124	-0.0180604
OG0005912	-0.201924	-0.0965287	-0.187503	0.014137	-0.130651	-0.139314	0.265237	0.455797	0.548151	-0.112414	-0.0827718	-0.332215	-0.321316	-0.209607	-0.740919	-0.700229	-0.880786	-0.754671	1.09299	1.05603	0.918449	0.150003	0.11272	0.277331
OG0005913	-0.136949	-0.0762263	-0.0478138	0.00957609	-0.0972807	-0.101423	0.0197661	0.113963	0.071876	0.0901091	0.111253	0.043149	-0.124545	-0.228828	-0.0821516	0.0726563	0.0708815	0.0698222	-0.162378	0.011333	0.137775	0.0684334	0.0828839	0.0841168
OG0005914	0.205572	0.224568	0.069025	0.405223	0.186432	0.352822	-0.651701	-0.697922	-0.847843	0.172927	0.347699	0.233199	0.089947	-0.0451781	0.0219904	0.302688	0.375827	0.199438	-0.770841	-0.443631	-0.165903	0.113596	0.177544	0.144522
OG0005917	-0.201191	-0.321575	-0.294906	-0.00477775	-0.385887	-0.384386	0.334273	0.306039	-0.0564055	0.0840331	0.448809	0.475976	-0.631726	-0.261074	-0.515525	-0.0355117	-0.110383	-0.0635258	0.218223	0.383772	0.92568	0.0389108	0.11292	-0.0617598
OG0005918	0.0876398	-0.00242558	0.312613	-0.102309	0.222473	0.233443	-0.282536	0.0214867	-0.0616197	-0.18444	-0.142347	-0.101979	-0.139124	-0.204468	-0.054301	-0.106053	0.338957	-0.0903517	-0.108912	-0.0611658	0.15433	0.158576	-0.0572349	0.169747
OG0005919	0.155899	0.138825	0.118977	-0.0252044	0.026411	0.0353745	0.00653692	0.0171183	0.118929	-0.131824	-0.183505	-0.277538	0.235405	0.15213	0.277852	-0.2125	-0.340204	-0.125474	0.37699	0.178803	0.185164	-0.311655	-0.265851	-0.15066
OG0005926	0.00813452	-0.12048	0.366837	-0.0712647	-0.365269	-0.136011	0.163024	0.210105	0.345236	-0.166829	-0.104066	-0.129416	-0.163199	-0.285182	-0.129758	-0.342377	0.00267381	0.0233703	0.216204	0.26029	0.587052	0.0333216	-0.191971	-0.010424
OG0005927	-0.0280593	0.102885	0.162366	0.12904	0.0706312	0.122516	-0.190178	-0.1301	-0.259988	-0.0680438	-0.011166	0.100096	0.101644	-0.190952	0.18985	0.0861491	-0.107526	-0.0118598	-0.297456	-0.175825	0.106201	0.211053	-0.034642	0.123365
OG0005929	-0.210292	-0.0999801	-0.0304585	0.058488	-0.0811744	-0.113851	-0.177384	-0.0805759	-0.314518	0.358543	0.346485	0.344718	-0.669037	-0.218271	-0.59636	-0.00974484	0.213229	-0.0524295	0.136004	0.590646	0.752078	0.0698684	-0.0746277	-0.141355
OG0005930	-0.0662756	-0.0620655	0.0335398	0.138638	-0.0525998	0.0452179	-0.0881445	-0.0341737	-0.180934	0.00482742	0.0671183	0.194852	-0.432012	-0.0531278	-0.633409	0.499044	0.696994	0.175531	-0.623738	-0.162753	-0.402538	0.384775	0.294458	0.256777
OG0005931	0.16309	0.0598048	0.212751	-0.157742	-0.312307	-0.319984	0.322145	0.107425	0.244328	-0.199548	-0.0847961	-0.0351669	-0.178658	-0.0864575	-0.168726	0.0435489	0.0841046	0.132384	-0.163834	0.0908247	0.201149	0.0646757	0.0302243	-0.0492363
OG0005932	-0.0328379	0.0776974	0.0178892	0.0892693	0.0939317	0.0562838	-0.133572	-0.0235795	-0.131106	0.0376159	-0.00287251	-0.0487194	0.159926	0.114663	0.0104286	0.186146	0.216015	0.0950658	-0.115414	-0.309253	-0.58686	0.176672	0.0934071	-0.0407961
OG0005933	0.20188	0.152254	0.181403	-0.0284159	0.0338362	-0.000476692	0.0420304	0.0055236	0.00682246	-0.090604	-0.303181	-0.201072	-0.0654084	-0.146432	-0.17684	0.210804	0.286983	0.149091	-0.461792	-0.0639081	-0.090796	0.207162	0.163758	-0.0126226
OG0005935	0.104211	0.236602	0.37747	-0.0239567	-0.0974232	0.00111553	-0.0990961	-0.0672213	0.125704	-0.172967	-0.22642	-0.158018	-0.308129	-0.270233	-0.334648	-0.0959125	0.10254	0.197929	0.106305	0.375772	0.575186	0.0813542	-0.334541	-0.0956235
OG0005936	0.275363	0.14094	0.20989	0.0659545	0.047407	0.0856196	-0.0221952	-0.0275754	-0.173555	-0.102142	-0.173267	-0.32644	-0.223383	-0.0892808	-0.127798	-0.0115688	0.340404	0.00443656	-0.201026	0.074542	0.148868	0.16824	-0.12382	0.0403866
OG0005937	0.275963	0.300244	0.0765679	0.095744	-0.0442654	0.0300441	0.0331026	-0.0783512	-0.245064	-0.175969	-0.139459	-0.128556	-0.167235	0.0375036	-0.0849149	0.0301963	0.195215	-0.0544799	-0.299468	0.0688688	-0.0177052	0.215272	-0.0496374	0.126384
OG0005938	-0.18376	-0.183046	-0.0784612	0.358849	-0.114183	-0.138116	0.0167019	-0.0913867	-0.566054	0.0457361	0.555715	0.378003	-0.345204	-0.244909	-0.117215	0.277601	0.213771	0.241356	-0.331041	-0.0585463	0.377322	0.0165637	0.00884546	-0.0385429
OG0005939	-0.0585561	-0.109859	-0.135147	0.088357	0.130549	0.0742119	-0.0684913	-0.136759	-0.0122131	0.112668	0.0832064	0.0320338	0.196637	0.0958591	0.205225	-0.0982963	-0.292184	-0.147592	0.246389	0.0851592	-0.198211	-0.0989836	-0.0304567	0.0364551
OG0005940	-0.179431	-0.128757	-0.233193	0.242991	-0.370448	-0.18785	0.0158592	0.341262	-0.135155	0.0052783	0.244189	0.385253	-0.26297	-0.211515	-0.165767	0.198867	0.436096	0.198962	-0.418962	-0.0695728	0.012437	0.0928109	0.00522781	0.184386
OG0005941	0.290191	0.235232	0.22139	-0.0362352	0.154942	0.198055	-0.0750019	-0.234134	-0.166012	-0.0949131	-0.254763	-0.23875	0.268324	0.415503	0.199933	-0.328858	-0.333519	-0.2902	0.397698	0.225782	-0.0582657	-0.188144	-0.073683	-0.23457
OG0005942	0.0308602	0.0575017	0.00244915	0.0790288	0.0170588	-0.0819934	-0.118481	-0.121512	-0.094294	-0.0136656	0.123085	0.119963	0.0441336	0.0252548	0.088152	-0.0316474	-0.147559	-0.101943	0.296872	-0.0487527	-0.00123005	-0.0313679	-0.0562353	-0.035677
OG0005943	0.543647	0.360089	0.702893	-0.27733	-0.511887	-0.11567	0.503407	-0.120132	0.346318	-0.38616	-0.639435	-0.405741	0.0926196	-0.0282365	-0.126299	-0.181603	0.0174567	-0.0478113	-0.407576	0.157007	0.311487	0.00661999	0.164818	0.0415175
OG0005944	0.138847	0.0288433	0.19936	0.147324	-0.0781811	-0.00593483	-0.102954	-0.153099	-0.324105	-0.0632876	0.0819081	0.13128	-0.0704045	-0.352367	-0.345802	0.272625	0.412711	0.120357	-0.481296	-0.13344	0.0328533	0.283277	0.174659	0.0868268
OG0005945	-0.417261	-0.110823	0.131001	-0.270586	-0.534637	-0.0271661	0.246697	0.490399	0.181255	0.406557	0.0634057	-0.158842	-0.242306	0.0531742	-0.253893	-0.524042	-0.736762	-0.368676	0.896442	0.645819	0.528935	0.18304	-0.0871327	-0.0945984
OG0005947	0.0786662	0.184472	0.123254	0.208804	0.0176884	0.0330979	-0.175966	-0.271681	-0.445281	0.0734384	0.0957855	0.0777215	-0.00400665	-0.0249372	0.0592911	0.0779354	0.0235798	0.120247	-0.262531	-0.0365127	0.14963	-0.0509675	-0.0938035	0.0420751
OG0005948	-0.0277935	-0.0770321	-0.133855	0.0959281	-0.0774876	-0.0227807	-0.0297605	0.0210462	-0.0396441	-0.00811736	0.189783	0.109714	-0.362276	-0.228333	-0.248573	0.175576	0.205175	0.275169	-0.46017	0.01375	0.342402	0.0608124	0.172558	0.0539106
OG0005949	0.195678	0.230774	0.165266	-0.122532	0.0716416	0.177158	-0.0967563	-0.0386641	-0.298466	-0.0617847	-0.0516108	-0.170704	-0.230066	-0.289543	-0.140695	0.168795	0.29662	-0.0517911	-0.171002	0.100538	0.0529287	0.374485	-0.153595	0.0433256
OG0005950	-0.0747994	-0.142075	-0.172021	0.254896	-0.0472998	0.0141947	-0.0765951	-0.164865	-0.624978	0.0870503	0.422425	0.524067	-0.342462	-0.300307	-0.26372	0.299217	0.427575	0.287191	-0.398462	-0.192527	0.164545	0.172691	0.0509177	0.0953416
OG0005951	-0.0163565	0.010835	0.0171471	0.0945841	-0.157901	-0.193094	-0.18783	0.216005	-0.0724655	0.133149	0.0367229	0.119204	-0.308322	-0.0355394	-0.246499	-0.00137409	0.184041	0.26916	-0.212058	-0.0207778	0.157118	0.230178	-0.0282166	0.0122894
OG0005953	-0.106981	-0.229141	-0.0992224	0.0520691	-0.339953	-0.224851	0.0406574	0.275129	0.0315097	0.0645284	0.272314	0.263941	-0.302781	-0.017742	-0.523618	0.23989	0.561282	-0.0919924	-0.324778	-0.0464659	-0.144351	0.281603	0.170371	0.198581
OG0005954	0.106968	0.169297	0.171154	-0.00595211	0.140923	0.148036	-0.145064	-0.117504	-0.0372143	-0.0445588	-0.184644	-0.201441	0.101319	-0.035212	0.147219	-0.0353883	-0.138492	0.0510075	0.0122403	-0.0180988	-0.0515207	0.0444163	-0.0685769	-0.00891329
OG0005955	0.189159	0.24725	0.28938	0.0950617	0.0998889	0.080189	-0.332439	-0.0524502	-0.0265854	-0.248077	-0.250368	-0.0910091	-0.229521	-0.128677	-0.247372	0.0593222	-0.00897419	-0.0290363	-0.0236809	0.327815	0.149872	0.158377	0.0851739	-0.113298
OG0005956	0.0677115	-0.0296878	-0.38093	-0.0762589	-0.0828748	-0.349206	-0.255504	0.0694512	-0.450367	0.540302	0.456145	0.49122	-0.374476	-0.147607	-0.201724	-0.00293196	0.347362	-0.000898152	-0.331393	-0.00432391	0.0189288	0.314237	0.248515	0.134313
OG0005957	-0.190347	-0.0640423	-0.136841	-0.0761687	-0.204298	-0.175973	0.286415	0.300346	0.339658	-0.142484	0.0717214	-0.00798511	-0.35685	-0.0486749	-0.652899	0.31474	0.474365	0.0458021	-0.405272	0.17203	-0.221008	0.301328	0.194135	0.182302
OG0005958	-0.28233	-0.225621	-0.28233	-0.142999	-0.232223	-0.215218	0.408698	0.574404	0.330959	-0.0946881	0.0457645	0.115583	-0.275058	-0.275058	-0.206199	-0.209021	-0.275058	-0.238714	0.294349	0.502033	0.584416	0.13562	0.0878545	-0.125163
OG0005959	0.116706	0.148095	0.357486	0.0194199	0.0153568	0.0288957	-0.0983969	-0.120857	-0.0262923	-0.153194	-0.201572	-0.0856478	-0.304106	-0.512593	-0.418509	-0.140682	0.0835141	0.0637472	-0.0241197	0.437653	0.594351	0.25324	-0.130721	0.0982242
OG0005960	0.11197	0.196529	0.203382	0.0526421	0.106893	0.0261144	0.0368499	-0.147477	-0.0399844	-0.0875118	-0.269972	-0.189437	0.0528919	0.089202	-0.164529	0.207122	0.349456	-0.0149657	-0.397687	-0.200728	-0.391037	0.218759	0.163341	0.0881742
OG0005961	0.333885	0.233114	0.333196	-0.0879315	0.0121682	0.0849741	0.0532874	-0.157658	-0.158768	-0.130523	-0.258859	-0.256885	0.377073	0.3285	0.317625	-0.142976	-0.350615	-0.0928618	0.373588	-0.000978546	0.00384975	-0.331679	-0.225552	-0.255972
OG0005962	0.365095	0.290241	0.269709	0.324909	0.176191	0.299387	-0.376972	-0.45447	-0.592711	-0.208547	0.0783769	-0.17121	0.174257	0.155709	-0.023942	0.354494	0.563248	0.366244	-0.953591	-0.415502	0.0147439	0.00309248	-0.0768198	-0.161934
OG0005963	0.121348	0.281454	0.32717	-0.27083	-0.177258	-0.249191	0.05176	0.136465	0.361319	-0.178282	-0.145241	-0.258715	0.10003	0.232137	0.162712	-0.300464	-0.177029	0.0551441	0.0967239	0.309282	0.257395	-0.212073	-0.355922	-0.167936
OG0005964	0.0325053	0.213181	-0.141292	-0.0843841	-0.0227634	-0.0484341	0.00907042	0.00949092	0.0496837	0.0178397	-0.0900514	0.0551536	-0.0954913	-0.0253619	-0.326289	-0.0494531	-0.0869046	-0.0543589	0.263064	0.493702	0.421684	-0.0769219	-0.49708	0.0334109
OG0005965	0.0125723	0.041678	-0.0240004	0.13107	0.166176	0.0526828	-0.0170329	-0.135578	-0.178002	-0.00127714	-0.115828	0.0675393	-0.0157073	-0.0358979	-0.0835582	-0.00960217	0.0758247	0.00876455	-0.107654	0.0430631	0.14534	0.0509231	-0.00735859	-0.0641373
OG0005966	0.179323	0.0930437	-0.114397	0.189253	0.185099	0.313239	-0.315845	-0.117758	-0.461028	-0.0267073	-0.177735	0.253514	-0.310087	-0.0369071	-0.277078	0.211614	0.468106	0.0234677	-0.272022	-0.00129053	-0.000360059	0.132891	-0.0929554	0.154621
OG0005967	0.323189	0.183494	0.109925	-0.253954	-0.729116	-0.464058	0.441566	0.0879452	0.0907534	0.0951701	-0.1213	0.236387	-0.347026	0.337192	-0.79507	0.146045	0.546271	-0.198441	-0.253834	-0.104673	-0.567417	0.410522	0.547754	0.278677
OG0005968	0.121728	0.233497	0.154847	-0.0861935	-0.0739981	0.0704481	0.259634	0.045872	0.0390324	-0.037052	-0.330311	-0.397503	0.179787	0.141212	0.135099	-0.303559	-0.26796	-0.106163	0.42892	0.290566	0.107265	-0.189713	-0.207565	-0.20789
OG0005969	0.319897	0.528178	0.526812	-0.0777938	-0.657063	-0.512558	0.692818	-0.0431464	0.264437	-0.103887	-0.569063	-0.36863	0.215197	0.486391	0.341664	-0.180954	-0.336648	-0.198333	-0.0307472	-0.117905	-0.141667	-0.151017	0.211426	-0.097406
OG0005971	-0.0482581	0.00437549	-0.049172	0.206838	-0.12722	-0.149952	-0.0433145	-0.125663	-0.174561	-0.00098186	0.265749	0.24216	-0.280289	0.00163648	-0.449226	0.128904	0.390265	0.221822	-0.53273	0.0778409	0.146181	0.116087	0.134116	0.0453915
OG0005972	0.171253	0.102619	0.185771	0.185881	-0.0330867	-0.017982	-0.150242	-0.0828019	-0.200075	-0.0386379	0.0148851	-0.137584	-0.367036	-0.222331	-0.339427	0.196831	0.537467	0.336013	-0.59806	0.0241333	0.151439	0.105457	0.0741378	0.101377
OG0005973	0.326826	0.287219	0.303636	-0.0909688	0.0203691	0.0908208	0.0886987	-0.140825	-0.0600227	-0.128567	-0.370757	-0.32643	0.602523	0.469043	0.439871	-0.205968	-0.427296	-0.105126	0.210886	-0.0904748	-0.404782	-0.196328	-0.163834	-0.128514
OG0005974	0.0974138	0.0359363	0.201142	0.446344	0.176871	0.122245	-0.437356	-0.475192	-0.521837	-0.0450357	0.156702	0.242766	-0.435392	-0.272094	-0.181754	0.671347	0.63879	0.715541	-0.728159	-0.426809	-0.170964	0.159583	0.0511945	-0.0212838
OG0005975	0.085697	0.120803	0.385955	-0.164041	0.0412535	-0.0740595	-0.150624	0.0497734	0.144377	-0.0880819	-0.185022	-0.166031	0.0365855	-0.104898	-0.000340715	-0.59774	-0.450956	-0.247283	0.776519	0.601224	0.651045	-0.200653	-0.329062	-0.134441
OG0005976	-0.00834478	-0.0212889	0.0773911	-0.241207	-0.107867	0.0430274	0.245864	0.0138992	0.0178952	-0.0874857	0.0293143	0.0388029	-0.767399	-0.463583	-0.338907	-0.0789384	0.392031	0.0363743	-0.265444	0.526637	0.729919	0.153274	0.136727	-0.0606918
OG0005977	-0.00437063	0.0874066	0.25284	-0.22153	-0.155123	-0.0181508	0.301382	0.0628	0.20621	-0.180337	-0.0792942	-0.251833	-0.0221976	-0.126456	0.144611	-0.290379	-0.454701	-0.242608	0.317561	0.436299	0.387183	-0.156863	-0.0394648	0.0470166
OG0005978	-0.0901503	-0.088813	-0.0766635	0.0639429	-0.0825266	-0.07877	0.0379997	0.0684235	-0.0409361	0.0615333	0.0968684	0.129092	0.162751	0.0255524	0.254734	-0.0993157	-0.304554	-0.21447	0.280962	0.0598887	0.0378718	-0.114365	-0.103216	0.0141607
OG0005979	0.17153	0.189831	0.100785	0.167718	0.256778	0.167603	-0.2561	-0.321936	-0.233617	0.0386762	-0.0329312	-0.248337	0.174385	0.150051	0.375809	0.015825	-0.314966	0.0653205	0.0811924	0.0532578	-0.541563	-0.0989984	-0.0609916	0.100677
OG0005980	-0.128463	0.286087	0.260375	0.11001	-0.0556663	0.130596	-0.0702722	-0.060317	-0.185136	-0.14763	-0.180918	0.0413348	-0.0120644	-0.172495	-0.192669	0.00263298	0.0755431	0.0166609	-0.0343602	0.413474	0.395605	0.0619516	-0.296846	-0.257433
OG0005981	0.224973	0.170937	-0.17419	0.267264	0.257258	0.350884	-0.25226	-0.369151	-0.705192	0.152993	-0.14266	0.219144	0.0491409	-0.254669	-0.225298	0.300141	-0.0220399	-0.139466	-0.167633	0.0816094	-0.174526	0.362887	-0.0140052	0.203859
OG0005982	-0.0983805	-0.0252785	-0.0923122	0.103806	-0.105998	-0.129099	0.0934976	-0.0324641	-0.131984	0.0727411	0.117537	0.227935	-0.319279	-0.39328	-0.483685	0.160455	0.278278	-0.117996	-0.331554	0.0927083	0.236414	0.300748	0.223197	0.353994
OG0005983	0.0757542	0.0042447	0.0476042	0.297983	0.0843682	0.0831084	-0.1923	-0.232369	-0.741495	-0.00321629	0.305499	0.270818	-0.277375	-0.0739293	-0.00443557	0.297821	0.273604	-0.0450836	-0.554065	-0.00474337	0.0805143	0.158665	0.0819664	0.0670602
OG0005984	0.166142	0.213191	0.0830572	0.0523714	0.183435	0.108898	-0.154588	-0.065272	-0.127175	-0.0409237	-0.255775	-0.163361	-0.0807196	-0.198072	-0.327993	0.214665	0.487888	0.076577	-0.381707	-0.0320098	-0.192529	0.197878	0.150358	0.0856657
OG0005985	0.035041	-0.0280283	-0.0688182	0.0312623	0.192378	0.143143	-0.143486	-0.0111882	0.0130756	0.0899217	-0.120962	-0.132338	0.40083	0.364408	0.352491	-0.158402	-0.426082	-0.0763396	0.464101	0.0312589	-0.366041	-0.318286	-0.22246	-0.0454772
OG0005987	-0.0955514	0.103378	-0.0413158	0.312912	0.0953665	0.0960601	-0.412459	-0.344864	-0.577166	0.288721	0.197435	0.377485	-0.0602729	-0.190161	-0.263437	0.387784	0.472349	0.264738	-0.675415	-0.280392	-0.0772394	0.218439	0.0542748	0.149332
OG0005988	0.0394873	0.177798	-0.00350914	0.262898	-0.00834334	0.0943704	-0.303053	-0.303351	-0.40813	0.111588	0.150796	0.189449	0.384458	0.363369	0.377378	-0.111093	-0.145556	0.0478501	0.0585694	-0.144124	-0.229402	-0.270998	-0.186176	-0.144275
OG0005990	0.069066	0.17448	0.423098	0.0831581	0.0374258	0.247805	-0.13302	-0.138133	-0.0474937	-0.151529	-0.371506	-0.193351	0.144176	0.172015	0.202719	0.0307999	-0.218631	0.0495226	0.246798	0.0424136	0.259569	-0.22651	-0.297676	-0.405197
OG0005991	0.199083	0.0450993	0.814811	-0.19971	-0.644937	-0.00239083	-0.0849639	0.392106	0.607091	-0.0934409	-0.502374	-0.530375	-0.225711	-0.376308	-0.199517	-0.405877	-0.152938	-0.0335119	0.699724	0.571968	0.580696	0.0807054	-0.379273	-0.159957
OG0005992	0.0166285	-0.0792354	-0.174908	0.268655	-0.0684719	0.0125176	-0.109505	-0.211148	-0.342092	0.0883427	0.232085	0.367132	-0.226401	-0.278912	-0.520647	0.266681	0.412755	0.0702668	-0.39043	0.0600093	-0.0236628	0.23809	0.211148	0.181102
OG0005993	-0.269717	0.0545325	0.0527554	0.154914	0.269429	0.0715492	-0.218294	0.0617222	0.0212416	-0.114563	-0.0879187	0.00434892	-0.144273	-0.0148242	-0.0770178	0.0137474	0.138462	0.0582036	-0.00138693	0.109584	0.24884	-0.00340046	-0.179159	-0.148776
OG0005994	0.283971	0.206949	0.269075	-0.159295	-0.0304945	0.0377895	0.156571	-0.0603995	0.0664079	-0.183013	-0.318314	-0.269248	0.414351	0.390497	0.308059	-0.384671	-0.50049	-0.118951	0.458957	0.146762	0.0439578	-0.290088	-0.223366	-0.245015
